SongID,Artist,Title,Artist_Sorted,Title_Sorted
56664,Whitney Houston,Until You Come Back,34199,31396
2881,Chipmunk Feat. Esmee Denters,Until You Were Gone,6860,31397
710,D'angelo,Untitled (How Does It Feel),8506,31398
33530,Keane,Untitled 1,18819,31399
33367,Kathy Mattea,Untold Stories,18722,31400
53490,Taylor Swift,Untouchable,31702,31401
26394,Girls Aloud,Untouchable,13864,31402
56127,Veronicas,Untouched,33683,31403
37053,Lonestar,Unusually Unusual,20963,31404
36152,Linda Eder,Unusual Way,20527,31405
32547,José Luis Perales,Un Velero Llamado Libertad,18065,31406
32830,Julie Daraiche,Un Verre Sur La Table,18293,31407
8359,Antonio Aguilar,Un Viejo Amor,1904,31408
7904,Ana Gabriel,Un Viejo Amor,1558,31409
8968,Avril Lavigne,Unwanted,2325,31410
39357,Matchbox Twenty,Unwell,22459,31411
39325,Matchbox 20,Unwell,22438,31412
26097,George Strait,Unwound,13651,31413
41293,Natasha Bedingfield,Unwritten,23748,31414
48997,Saturdays,Up,28705,31415
29391,James Morrison & Jessie J,Up,15922,31416
49757,Shania Twain,Up (Pop Version),29232,31417
48663,Samantha Jade,Up,28460,31418
42697,Olly Murs & Demi Lovato,Up,24644,31419
49759,Shania Twain,Up! (Country Version),29233,31420
53337,Tarralyn Ramsey,Up Against All Odds,31624,31421
41054,N' Sync,Up Against The Wall,23642,31422
39784,Michael Buble,Up A Lazy River,22746,31423
11978,Bobby Darin,Up A Lazy River,4286,31424
50456,Slaughter,Up All Night,29716,31425
53099,Take That,Up All Night,31471,31426
42798,One Direction,Up All Night,24682,31427
55871,Unwritten Law,Up All Night,33450,31428
23623,Creedence Clearwater Revival,Up Around Bend,8276,31429
1027,Creedence Clearwater Revival,Up Around The Bend,8277,31430
30415,Jessica Mauboy,Up Down,16605,31431
20930,Beyonce  & Jay Z,Upgrade You,3365,31432
2824,30 Seconds To Mars,Up In The Air,65,31433
42309,Norman Wisdom,Up In The World,24382,31434
21969,Britney Spears,Up'N Down,5065,31435
56291,Wade Hayes,Up North (Down South Back Eas,33844,31436
15058,Eddy Arnold,Up On The Housetop,10803,31437
13580,Dierks Bentley,Up On The Ridge,9715,31438
24760,Drifters,Up On The Roof,10414,31439
47436,Robson & Jerome,Up On The Roof,27647,31440
29464,James Taylor,Up On The Roof,15961,31441
40888,Muse,Uprising,23540,31442
12099,Bomfunk Mc's,Up Rockin' Beats,4498,31443
24310,Diana Ross,Upside Down,9634,31444
55115,Tori Amos,Upside Down,32728,31445
29058,Jack Johnson,Upside Down,15691,31446
43094,Paloma Faith,Upside Down,24903,31447
5615,Catherine Britt,Upside Of Being Down,6043,31448
51102,Squeeze,Up The Junction,30127,31449
19702,Allison Moorer,Up This High,1271,31450
52141,Stevie Wonder,Uptight (Everything's Alright),30890,31451
34856,La Roux,Uptight Downtown,19820,31452
52146,Stevie Wonder,Uptight Everything Is Alright,30891,31453
52142,Stevie Wonder,Uptight Everything's Alright,30892,31454
55272,Tracy Lawrence,Up To Him,32865,31455
52725,Susan Boyle,Up To The Mountain,31258,31456
23662,Crystal Bowersox,Up To The Mountain,8349,31457
3161,Crystals,Uptown,8378,31458
38586,Mark Ronson & Bruno Mars,Uptown Funk,22047,31459
17903,Fleur East,Uptown Funk,12651,31460
56532,Westlife,Uptown Girl,34068,31461
25431,"Joel, Billy",Uptown Girl,17166,31462
10913,Billy Joel,Uptown Girl,3702,31463
19728,Althea N Donna,Uptown Top Ranking,1347,31464
7432,Alisha & Donna,Up Town Top Ranking,1165,31465
17674,Fifth Dimension,Up Up & Away,12515,31466
18995,5th Dimension,Up Up & Away,174,31467
16469,Engelbert Humperdinck,Up Up & Away,11694,31468
30255,Jennifer Warnes & Joe Cocker,Up Where We Belong,16480,31469
30084,Jennifer & Joe Cocker Warnes,Up Where We Belong,16397,31470
25497,"Cocker, Joe & Jennifer Warnes",Up Where We Belong,7635,31471
31095,Joe Cocker & Jennifer Warnes,Up Where We Belong (Duet),17100,31472
7050,Alanis Morissette,Ur,771,31473
58468,usher,u remind me,33497,31474
18076,Foreigner,Urgent,12771,31475
36039,Lily Allen,Url Badmnan,20471,31476
14450,Dream,U R The Best Thing,10374,31477
22592,Celine Dion,Us,6238,31478
50395,Sixpence None The Richer,Us,29670,31479
56533,Westlife,Us Against The World,34069,31480
44685,Play,Us Against The World,25912,31481
17432,Fania All Stars,Usando El Coco,12353,31482
44533,Pink Floyd,Us & Them,25832,31483
6951,Alan Jackson,USA Today,855,31484
49077,Sawyer Brown,Used To Blue,28755,31485
27260,Guns N' Roses,Used To Love Her,14431,31486
27352,Gwen Stefani,Used To Love You,14487,31487
33150,Kane Brown,Used To Love You Sober,18529,31488
55273,Tracy Lawrence,Used To The Pain,32866,31489
38578,Mark Nesler,Used To The Pain,22038,31490
42514,Odyssey,Use It Up And Wear It Out,24525,31491
1988,Depeche Mode,Useless,9454,31492
30014,Jeff Wood,Use Mine,16375,31493
34319,Kings Of Leon,Use Somebody,19310,31494
42364,O'jays,Use Ta Be My Girl,24437,31495
42365,O'Jays,Use To Be My Girl,24438,31496
52868,SWV,Use Your Heart,31347,31497
40089,Midnight Oil,US Forces,22947,31498
40505,Monica,U Should've Known Better,23291,31499
16108,Elvis Presley,U S Male,11463,31500
32988,Justin Bieber,U Smile,18415,31501
5279,Diego Torres & Vicentico,Usted,9692,31502
802,Celia Cruz,Usted Abuso,6133,31503
790,Celia Cruz,Usted AbusÓ,6134,31504
42366,O'Jays,Usted Ta Be My Girl,24439,31505
18099,Formula V,Vacaciones De Verano,12790,31506
23389,Connie Francis,Vacation,7905,31507
26668,Go Go's,Vacation,14049,31508
30957,Joakim Hillson,Vacker Utan Spackel,16985,31509
30998,Joan Manuel Serrat,Vagabundear,17011,31510
8039,Andy Montañez,Vagabundo,1668,31511
33267,Karaoke Very Rude,Vagina Parody (Explicit Xxx),18637,31512
52947,T'Pau,Valentine,31381,31513
38938,Martina McBride,Valentine,22185,31514
30620,Jim Brickman & Martina McBride,Valentine,16751,31515
1766,David Bowie,Valentine Day,8971,31516
1777,David Bowie,Valentine's Day,8972,31517
57236,Zutons,Valerie,34740,31518
38582,Mark Ronson & Amy Whitehouse,Valerie,22048,31519
19815,Amy Winehouse,Valerie,1524,31520
51998,Steve Winwood,Valerie,30806,31521
34494,Koko Stambuk,Valiente,19423,31522
40551,Monkees,Valleri,23311,31523
18609,Frank Zappa & Moon Unit,Valley Girl,13146,31524
40674,Moon Unit Zappa,Valley Girl,23391,31525
22227,Buddy Holly,Valley Of Tears,5446,31526
24395,Dionne Warwick,Valley Of The Dolls,9790,31527
18615,Frankie,Valli - Grease,12913,31528
16301,Emmanuel,Vamos A Amarnos Despacio,11601,31529
46908,Righeira,Vamos A La Playa,27343,31530
46564,Ricardo Montaner,Vamos Pa' La Conga,27127,31531
44058,Pet Shop Boys,Vampires,25644,31532
42304,Nordman,Vandraren,24379,31533
43692,Paul Mccartney,Vanilla Sky,25329,31534
43005,Owl City,Vanilla Twilight,24836,31535
37892,Magnus Uggla,Varning Pa Stan,21579,31536
21231,Bjorn Skifs,Varre Framat Natten,3834,31537
7169,Alejandro Jaen,Vas A Acordarte De Mi,980,31538
52262,Stone Temple Pilots,Vasoline,30985,31539
35804,Les Paul & Mary Ford,Vaya Con Dios,20328,31540
18822,Freddy Fender,Vaya Con Dios,13210,31541
14516,Drifters,Vaya Con Dios,10415,31542
51883,Stereophonics,Vegas 2 Times,30729,31543
23399,Conor Maynard,Vegas Girl,7931,31544
11627,Bo Bice,Vehicle,4396,31545
28487,Ides Of March,Vehicle,15268,31546
57257,ZZ Top,Velcro Fly,34762,31547
54795,Tomas Dileva,Vem Ska Jag Tro På,32412,31548
17024,Eva Dahlgren,Vem Tander Stjarnorna,12084,31549
19528,Alejandra Guzmán,Ven (Con Voz),940,31550
41352,Navidad,Ven A Cantar,23832,31551
41353,Navidad,Ven A Mi Casa Esta Navidad,23833,31552
891,Christina Aguilera,Ven Conmigo (Solamente Tu),7071,31553
4448,Chrstina Aguilera,Ven Conmigo,7231,31554
35029,Lalo Rodriguez,Ven Devorame Otra Vez,19745,31555
28875,Isabel Pantoja,Veneno,15582,31556
7420,Alicia Villareal & Grupo Limit,Veneno,1155,31557
4880,Comptine,Vent Frais Vent Du Matin,7839,31558
19758,America,Ventura Highway,1420,31559
50098,Shocking Blue,Venus,29470,31560
18623,Frankie Avalon,Venus,12916,31561
35008,Lady Gaga,Venus,19718,31562
25452,Bananarama,Venus,2561,31563
43693,Paul Mccartney,Venus And Mars,25330,31564
30948,Jo Breezer,Venus & Mars,17045,31565
38630,Mark Wynter,Venus In Blue Jeans,22071,31566
30821,Jimmy Clanton,Venus In Blue Jeans,16852,31567
7653,Alvaro Torres,Ven Y Dame Un Poco Mas,1354,31568
3778,Cg Hederstrom,Verka Karlek Banne Mig,6253,31569
15618,Elvis Costello,Veronica,11233,31570
55773,U2,Vertigo,33359,31571
915,Charlie Rich,Very Special Love Song,6431,31572
47635,Rod Stewart,Very Thought Of You,27838,31573
51435,Standard,Very Thought Of You,30390,31574
41227,Natalie Cole,Very Thought Of You,23711,31575
41184,Nat King Cole,Very Thought Of You,23808,31576
58544,jacques brel,vesoul,15750,31577
47473,Rocio Durcal,Vestida De Blanco,27697,31578
5248,Conjunto Oro,Vete A Buscar Aquel,7863,31579
43779,Paula Abdul,Vibeology,25201,31580
21766,Boyz Ii Men,Vibin',4703,31581
50589,Smiths,Vicar In A Tutu,29812,31582
45958,Razorlight,Vice,26736,31583
35125,Las Llaves De Mi Alma,Vicente Fernandez,19853,31584
15175,Eighteen Visions,Victim,10908,31585
32523,Joss Stone,Victim Of A Foolish Heart,18039,31586
16666,Erasure,Victim Of Love,11846,31587
23696,Culture Club,Victims,8418,31588
31211,Joe Lamont,Victims Of Love,17168,31589
50160,Shy'm,Victoire - Akella,29512,31590
44927,Praise & Worship,Victory Chant,26090,31591
48724,Sammy Kershaw,Vidalia,28526,31592
8591,Arie India,Video (2001 Remix),2055,31593
28579,India Arie,Video,15341,31594
20044,Arie Indie,Video,2056,31595
28581,India.Arie,Video,15336,31596
35054,Lana Del Rey,Video Games,19770,31597
35032,Lana Del Ray,Video Games,19750,31598
32272,Jonas Brothers,Video Girl,17825,31599
22240,Buggles,Video Killed A Radio Star,5468,31600
44946,Presidents Of The USA,Video Killed The Radio Star,26104,31601
22242,Buggles,Video Killed The Radio Star,5469,31602
10396,Beyonce,Video Phone,3366,31603
38633,Markoolio,Vi Drar Till Fjallen,22040,31604
43901,Pedro Infante,Viejos Amigos,25455,31605
36154,Linda Eder,Vienna,20528,31606
55831,Ultra Vox,Vienna,33419,31607
10922,Billy Joel,Vienna,3703,31608
58518,bill joel,vienna,3529,31609
34798,La Chicane,Viens Donc M'voir Mlv#,19640,31610
2206,Danny Daniel,Viento De Otono,8663,31611
37720,Lupita Dalesio,Vieras Cuantas Ganas Tengo,21462,31612
44059,Pet Shop Boys,View From Your Balcony,25645,31613
14657,Duran Duran,View To A Kill,10519,31614
52148,Stevie Wonder,Village Ghetto Land,30893,31615
24741,Drangarna,Vill Du Bli Min Fru,10365,31616
32450,Josh Groban,Vincent (Starry Starry Night),17998,31617
14191,Don Mc Lean,Vincent,10142,31618
17506,Fat Les,Vindaloo,12414,31619
45425,R Pontare,Vindarna Viskar Mitt Namn,28267,31620
23883,Dashboard Confessional,Vindicated,8798,31621
9116,Bachata,Vine A Decirte Adios Frank Rey,2433,31622
44060,Pet Shop Boys,Violence,25646,31623
28089,Hole,Violet,15013,31624
2049,Coldplay,Violet Hill,7709,31625
58580,lagwagon,violins,19727,31626
48149,Roxy Music,Virginia Plain,28168,31627
29560,Jamiraquai,Virtual Insanity,16017,31628
29574,Jamiroquai,Virtual Insanity,16027,31629
48409,Rush,Virtuality,28366,31630
32668,Juan Luis Guerra,Visa Para Un Sueño,18191,31631
38347,Mariah Carey,Vision Of Love,21857,31632
4900,Cliff Richard,Visions,7535,31633
55840,Ultravox,Visions In Blue,33420,31634
29710,Japan,Visions Of China,16129,31635
40043,Mick Jagger,Visions Of Paradise,22933,31636
22603,Chad Brock,Visit,6261,31637
6426,ABBA,Visitors,362,31638
1172,Chevelle,Vitamin R Leading Us Along,6647,31639
51013,Spice Girls,Viva Forever,30073,31640
36974,Lolly,Viva La Radio,20931,31641
26926,Grascals & Dolly Parton,Viva Las Vegas,14230,31642
16109,Elvis Presley,Viva Las Vegas,11464,31643
57258,ZZ Top,Viva Las Vegas,34763,31644
2086,Coldplay,Viva La Vida,7710,31645
18813,Freddie Portelli,Viva Malta,13201,31646
32401,Jose Maria Napoleon,Vive,17972,31647
51436,Standard,Vive La Compagne,30391,31648
8481,Area 305,Vive La Vida,1992,31649
38126,Marc Anthony,Viviendo,21745,31650
10083,Belinda,Vivir,3150,31651
3940,Camilo Sesto,Vivir Asi Es Morir De Amor,5700,31652
34816,La India,Vivir Lo Nuestro,19735,31653
38127,Marc Anthony,Vivir Mi Vida English,21746,31654
26274,Gilberto Santa Rosa,Vivir Sin Ella,13773,31655
7944,Andrea Bocelli & Helene Segara,Vivo Per Lei-Mustang,1593,31656
30246,Jennifer Pena,Vivo Y Muero En Tu Piel,16472,31657
45939,"Raymond, Francine",Vivre Avec Celui Qu'on Aime,26688,31658
18257,Francine Raymond,Vivre Avec Celui Qu'on Aime -,12886,31659
29597,Jane Lynch,Vogue,16051,31660
58666,madonna,vogue,21569,31661
40669,Moody Blues,Voice,23384,31662
55841,Ultravox,Voice,33421,31663
4912,Cliff Richard,Voice In The Wilderness,7536,31664
23193,Cliff Richard,Voice In Wilderness,7537,31665
48419,Russ Ballard,Voices,28371,31666
1173,Chris Young,Voices,7228,31667
24418,Disturbed,Voices,9845,31668
49079,SC Disturbed,Voices,28780,31669
8199,Ann Lee,Voices,1846,31670
54053,Til Tuesday,Voices Carry,32107,31671
4,'Til Tuesday,Voices Carry,3,31672
54055,Til' Tuesday,Voices Carry,32106,31673
40670,Moody Blues,Voices In The Sky,23385,31674
5640,Dave Sheriff,Voices Of The Highlands,8865,31675
22950,Christina Aguilera,Voice Within,7072,31676
22949,Christina Aguilera,Voice Within The,7073,31677
38128,Marc Anthony,Volando Entre Tus Brazos,21747,31678
27382,Gypsy Kings,Volare,14505,31679
568,Dean Martin,Volare,9201,31680
14140,Domenico Moduzno,Volare (Nel Blu Dipinto Di Blu,10085,31681
629,Dean Martin,Volare Nel Blu Dipinto Di Blu,9202,31682
32380,Jose Jose,Volcan,17951,31683
30812,Jimmy Buffett,Volcano,16846,31684
56134,Veruca Salt,Volcano Girls,33690,31685
28887,Isabelle Boulay,Vole Colombe-Step,15575,31686
30021,Jefferson Airplane,Volunteers,16348,31687
499,Carlos Gardel,Volver,5775,31688
5605,Christian Castro,Volver A Amar,7021,31689
5618,Christian Castro,Volver Amar,7022,31690
37269,Los Angeles Negros,Volveras,21090,31691
46796,Ricky Martin,Volveras,27264,31692
47474,Rocio Durcal,Volver A Verte,27698,31693
33079,K-Paz De La Sierra,Volvere,18473,31694
13968,DLG,Volvere,9968,31695
35174,Laura Pausini,Volvere Junto A Ti,19885,31696
7117,Alejandra Guzman,Volverte A Amar,929,31697
56154,Vicente Fernandez,Volver Volver,33706,31698
26701,Godsmack,Voodoo,14043,31699
30745,Jimi Hendrix,Voodoo Child (Slight Return),16800,31700
47720,Rogue Traders,Voodoo Child,27875,31701
55103,Toreador,Votre Toast (Carmen),32717,31702
6427,ABBA,Voulez Vous,363,31703
6665,Adamo,Vous Permettez Monsieur,504,31704
6664,Adamo,Vous Permettez Monsieur Zoé,505,31705
34083,Kenny Rogers,Vows Go Unbroken,19138,31706
2825,30 Seconds To Mars,Vox Populi,66,31707
38074,Manzanero,Voy A Apagar La Luz,21704,31708
32397,Jose Luis Rodriguez,Voy A Conquistarte,17968,31709
33331,Kate Ryan,Voyage Voyage Avec Back-Akella,18692,31710
32381,Jose Jose,Voy A Llenarte Toda,17952,31711
3603,Carlos Vives,Voy A Olvidarme De Mi,5796,31712
32398,Jose Luis Rodriguez,Voy A Perder La Cabeza Por Tu,17969,31713
17220,Exitos Temerarios,Voy A Quererte Mas,12219,31714
26403,Gisselle,Voy A Quitarme El Anillo,13871,31715
7171,Alejandro Montero,Voy A Volverte Loca,982,31716
2412,Dany Bédard,Voyeur Mlv#,8680,31717
8376,Antony Santos,Voy Pa'lla Bachata,1921,31718
55549,Trois Accords,Vraiment Beau Izzy,33139,31719
30356,Jerry Rivera,Vuela Muy Alto,16562,31720
30355,Jerry Rivera,Vuela Muy Alto Pop,16563,31721
46797,Ricky Martin,Vuelo,27265,31722
46798,Ricky Martin,Vuelve,27266,31723
49606,Shakira,Vuelve,29155,31724
43078,Pablo Montero,Vuelve Junto A Mi,24888,31725
4148,Christian,Vuelveme A Querer,7008,31726
5635,Christian Castro,Vuelveme A Querer,7023,31727
48126,Roxette,Vulnerable,28156,31728
41080,Nacha Pop,VÍ S T E T E,23654,31729
48153,Roy Acluff,Wabash Cannonball,28169,31730
48155,Roy Acuff,Wabash Cannonball,28171,31731
17016,Eva Cassidy,Wade In The Water,12076,31732
41700,Nelly,Wadsyaname,23988,31733
643,Deacon Blue,Wages Day,9129,31734
41305,Nathan Carter,Wagon Wheel,23756,31735
3005,Darius Rucker,Wagon Wheel,8709,31736
15059,Eddy Arnold,Wagon Wheels,10804,31737
49431,Seven Mary Three,Wait,29039,31738
48956,Sarah Mclachlan,Wait,28671,31739
14846,Earshot,Wait,10676,31740
26946,Grass Roots,Wait A Million Years,14239,31741
48896,Sara Evans,Wait A Minute,28636,31742
45208,Pussycat Dolls,Wait A Minute,26260,31743
50478,Slipknot,Wait And Bleed,29736,31744
15368,Elliot Yamin,Wait For You,11077,31745
15370,Elliott Yamin,Wait For You,11076,31746
54776,Tom Petty,Waiting,32550,31747
48329,Rudimental Ft.. Ella Eyre,Waiting All Night,28290,31748
48321,Rudimental Feat. Ella Eyre,Waiting All Night,28289,31749
18078,Foreigner,Waiting For A Girl Like You,12772,31750
53880,Thin Lizzy,Waiting For An Alibi,31988,31751
6162,A Ha,Waiting For Her,655,31752
22876,Chris De Burgh,Waiting For Hurricane,6953,31753
8876,Avicii,Waiting For Love,2278,31754
4997,Daughtry,Waiting For Superman,8809,31755
57259,ZZ Top,Waitin' For The Bus,34764,31756
13794,Dixiana,Waitin' For The Deal To Go Dow,9859,31757
24430,Dixiana,Waitin' For The Deal To Go Down,9860,31758
36329,Linkin Park,Waiting For The End,20615,31759
4628,Chris De Burgh,Waiting For The Hurricane,6954,31760
2129,Depeche Mode,Waiting For The Night,9455,31761
30213,Jennifer Lopez,Waiting For Tonight,16452,31762
49269,Seal,Waiting For You,28917,31763
30217,Jennifer Lopez,Waiting For You Tonight,16453,31764
21525,Bob Marley,Waiting In Vain,4425,31765
8288,Annie Lennox,Waiting In Vain,1835,31766
47849,Rolling Stones,Waiting On A Friend,27951,31767
13272,Bruce Springsteen,Waitin' On A Sunny Day,5267,31768
12544,Brad Paisley,Waitin' On A Woman,4776,31769
51892,Steve Azar,Waitin' On Joe,30738,31770
19867,Andy Griggs,Waitin' On Sundown,1656,31771
19080,Aaron Lines,Waitin' On The Wonderful,258,31772
31571,John Mayer,Waiting On The World To Change,17431,31773
22291,C Note,Wait Till I Get Home,7614,31774
7401,Alicia Keys,Wait Till You See My Smile,1144,31775
49607,Shakira,Waka Waka (This Time For Afric,29156,31776
18899,Avicii Feat. Aloe Blacc,Wake Me Up!,2279,31777
55957,Vamps,Wake Up,33526,31778
28049,Hilary Duff,Wake Up,14983,31779
19816,Amy Winehouse,Wake Up Alone,1525,31780
28465,Ian Dury,Wake Up And Make Love,15249,31781
860,Dean Miller,Wake Up & Smell The Whiskey,9209,31782
12312,Boo Radleys,Wake Up Boo,4630,31783
38717,Maroon 5,Wake Up Call,22107,31784
55774,U2,Wake Up Dead Man,33360,31785
17153,Everly Brothers,Wake Up Little Sisie,12168,31786
17154,Everly Brothers,Wake Up Little Susie,12169,31787
17160,Everly Brothers,Wake Up Little Suzie,12170,31788
37419,Lostprophets,Wake Up Make A Move,21200,31789
25770,George Harrison,Wake Up My Love,13455,31790
32844,Julie Roberts,Wake Up Older,18304,31791
33455,Katy Perry,Waking Up In Vegas,18767,31792
52494,Sugababes vs Girls Aloud,Wak This Way,31120,31793
4094,Chris Cagle,Wal-Mart Parking Lot,6921,31794
18043,Foo Fighters,Walk,12748,31795
4388,Cure,Walk,8444,31796
50473,Slim Dusty,Walk A Country Mile,29731,31797
21068,Billy Currington,Walk A Little Straighter,3567,31798
31263,Joe South,Walk A Mile In My Shoes,17210,31799
16115,Elvis Presley,Walk A Mile In My Shoes,11465,31800
33773,Kelly Clarkson,Walk Away,18959,31801
39433,Matt Monroe,Walk Away,22519,31802
39423,Matt Monro,Walk Away,22512,31803
29364,James Gang,Walk Away,15892,31804
22478,Cast,Walk Away,6018,31805
31149,Joe Diffie & Trisha Yearwood,Walk Away Joe,17145,31806
55535,Trisha Yearwood,Walkaway Joe,33126,31807
18225,Four Tops,Walk Away Renee,12861,31808
20372,Bangles,Walk Down The Street,2583,31809
29172,Jagged Edge,Walked Outta Heaven,15763,31810
26183,Gerry & The Pacemakers,Walk Hand In Hand,13713,31811
28071,Hives,Walk Idiot Walk,14998,31812
39253,Mary Mary,Walking,22398,31813
43418,Patsy Cline,Walkin' After Midnight,25105,31814
18044,Foo Fighters,Walking After You,12749,31815
50685,Solitaires Diamonds,Walking Along,29869,31816
3224,Clint Black,Walkin' Away,7584,31817
24284,Diamond Rio,Walkin' Away,9582,31818
36100,Limp Bizkit,Walking Away,20499,31819
4165,Craig David,Walking Away,8135,31820
33370,Kathy Mattea,Walking Away A Winner,18723,31821
27862,Helen Shapiro,Walkin' Back To Happiness,14858,31822
12289,Bonnie Riatt,Walkin' Blues,4609,31823
47329,Robert Earl Keen,Walkin' Cane,27580,31824
27055,Green Day,Walking Contradiction,14309,31825
40331,Missing Persons,Walking In L A,23127,31826
14552,Dudes,Walking In Light,10449,31827
58657,Marc Cohn,walking in memphis,21752,31828
2262,Depeche Mode,Walkin' In My Shoes,9456,31829
11227,Blackbyrds,Walkin' In Rhythm,3850,31830
7116,Aled Jones,Walking In The Air,928,31831
44983,Primitive Quartet,Walking In The Highway,26128,31832
43354,Patridge Family & David Cassid,Walking In The Rain,25071,31833
29890,Jay & The Americans,Walkin' In The Rain,16271,31834
50558,Smashmouth,Walking In The Sun,29782,31835
47711,Roger Miller,Walking In The Sunshine,27867,31836
29465,James Taylor,Walking Man,15962,31837
32135,Johnny Ray,Walking My Baby Back Home,17705,31838
41185,Nat King Cole,Walking My Baby Back Home,23809,31839
25391,Empire Of The Sun,Walking On A Dream,11636,31840
16354,Empire Of The Sun Orchestra,Walking On A Dream,11638,31841
33457,Katy Perry,Walking On Air,18768,31842
28401,Huey Lewis & The News,Walking On A Thin Line,15206,31843
19958,Annie Lennox,Walking On Broken Glass,1836,31844
16974,Eurythmics,Walking On Broken Glass,12045,31845
25429,Katrina & The Waves,Walking On Sunshine,18734,31846
30218,Jennifer Lopez,Walking On Sunshine,16454,31847
42850,Orchestral Manoeuvres In The D,Walking On The Milky Way,24717,31848
44809,Police,Walking On The Moon,25979,31849
50532,Smash Mouth,Walkin' On The Sun,29783,31850
8808,Atomic Kitten,Walking On The Water,2219,31851
1063,Creedence Clearwater Revival,Walking On The Water,8278,31852
39024,Marty Robbins,Walking Piece Of Heaven,22249,31853
53325,Tanya Tucker,Walking Shoes,31616,31854
28017,Highway 101,Walkin' Talkin' Cryin' Barely,14966,31855
48346,Rufus Thomas,Walkin' The Dog,28305,31856
16842,Ernest Tubb,Walking The Floor Over You,11953,31857
55236,Tracy Byrd,Walking To Jerusalem,32829,31858
17551,Fats Domino,Walking To New Orleans,12428,31859
17174,Everything But The Girl,Walking Wounded,12181,31860
58586,marc cohen,walkin in mephis,21751,31861
22059,Bruce Hornsby,Walk In The Sun,5216,31862
16845,Ernest Tubb,Walkin’ The Floor Over You,11954,31863
18702,Frankie Valli & The Four Seaso,Walk Like A Man,12971,31864
54110,Tim Mc Graw,Walk Like A Man,32194,31865
18175,Four Seasons,Walk Like A Man,12842,31866
20374,Bangles,Walk Like An Egyptian,2584,31867
19682,All Seeing Eye Feat. Tony Chri,Walk Like A Panther,1309,31868
25422,Dire Straits,Walk Of Life,9813,31869
10634,Billie Piper,Walk Of Life,3526,31870
40134,Mike Denver,Walk of Life,22988,31871
46189,Reba McEntire,Walk On,26858,31872
55775,U2,Walk On,33361,31873
13697,Dionne Warwick,Walk On By,9791,31874
24377,Dion Warwick,Walk On By,9797,31875
28867,Isaac Hayes,Walk On By,15562,31876
35767,Leroy Van Dyke,Walk On By,20284,31877
40143,Mike Reid,Walk On Faith,22997,31878
54468,Toad The Wet Sprocket,Walk On The Ocean,32331,31879
37463,Lou Reed,Walk On The Wild Side,21287,31880
40187,Milk Inc,Walk On Water,23025,31881
39553,McCoury Brothers,Walk Out In The Rain,22591,31882
17161,Everly Brothers,Walk Right Back,12171,31883
8253,Anne Murray,Walk Right Back,1811,31884
47992,Rooftop Singers,Walk Right In,28055,31885
32586,Journey,Walks Like A Lady,18096,31886
56341,Wanted,Walks Like Rihanna,33892,31887
13795,Dixie Chicks & Ricky Skaggs,Walk Softly,9891,31888
34099,Kentucky Headhunters,Walk Softly On This Heart Of M,19156,31889
55944,Val Doonican,Walk Tall,33513,31890
56368,Was Not Was,Walk The Dinosaur,33918,31891
45758,Rascal Flatts,Walk The Llama Llama,26602,31892
33368,Kathy Mattea,Walk The Way The Wind Blows,18724,31893
19288,Aerosmith,Walk This Way,612,31894
52495,Sugababes Vs Girls Aloud,Walk This Way,31121,31895
25437,Run DMC & Aerosmith,Walk This Way,28316,31896
25847,George Jones,Walk Through The World,13503,31897
3952,Della Resse & The Verity All-S,Walk With You,9334,31898
49897,Shelby Lynne,Wall In Your Heart,29322,31899
18253,Frances Black,Wall Of Tears,12882,31900
26834,Gordon Lightfoot,Walls,14148,31901
52363,Style Council,Walls Come Tumbling Down,31048,31902
46872,Ricky Skaggs,Walls Of Time,27310,31903
50397,Skaggs Ricky & Kentucky Thunde,Walls Of Time,29672,31904
18884,10 Cc,Wall Street Shuffle,14,31905
35443,Led Zeppelin,Walter's Walk,20061,31906
16846,Ernest Tubb,Waltz Across Texas,11955,31907
51437,Standard,Waltzing Matilda,30392,31908
17807,Flaming Lips,Wand,12595,31909
13649,Dion,Wanderer,9761,31910
35543,Lee Marvin,Wandrin' Star,20132,31911
13632,Dion & The Belmonts,Wanerer,9762,31912
34495,Koko Taylor,Wang Dang Doddle,19424,31913
34496,Koko Taylor,Wang Dang Doodle,19425,31914
53550,Ted Nugent,Wango Tango,31752,31915
18975,50 Cent,Wanksta,141,31916
51015,Spice Girls,Wanna Be,30074,31917
56573,Wheatus,Wannabe Gangster,34115,31918
39912,Michael Jackson,Wanna Be Startin' Somethin',22815,31919
25536,G-Unit & Joe,Wanna Get To Know You,13282,31920
25534,G Unit & Joe,Wanna Get To Know You,14403,31921
26643,Gloriana,Wanna Take You Home,14005,31922
28167,Honey Cone,Want Ads,15070,31923
5397,Cranberries,Wanted,8192,31924
6955,Alan Jackson,Wanted,856,31925
24664,Dooleys,Wanted,10275,31926
28442,Hunter Hayes,Wanted,15231,31927
12184,Bon Jovi,Wanted Dead Or Alive,4573,31928
32224,Jon Bon Jovi,Wanted Dead Or Alive,17852,31929
45802,Ratt,Wanted Man,26633,31930
18656,Frankie Laine,Wanted Man,12934,31931
31961,Johnny Cash,Wanted Man,17585,31932
34925,Lady Antebellum,Wanted You More,19672,31933
52553,Sugarland,Want To,31145,31934
18082,Foreigner,Want To Know What Love Is,12773,31935
22733,Cher Lloyd & Astro,Want U Back,6609,31936
